LABEL,JOB\NOT JOB
"If you’re a Security Engineer, an Incident Response, or Threat Research - there’s an evening you don’t want to miss. ✨On July 1st we’re hosting a Security Engineers Meetup at Mate ‘s Tel Aviv offices.On the agenda: 🧠 GlassWorm: Malware You Literally Cannot See – Yuval Ronen , Koi🛡️Securing the AI Coding Agent – Nitzan Gotlib , JFrog🤝 The Human-Led Agentic SOC – Or Loss & Dana Rozen , Playtika & MateSpots are limited. Save yours , link in the comments.",0
We are Urgently Hiring if any of you might be interested.,1
"We’re hiring!If you’re interested or would like more information, feel free to reach out.",1
✨ We are hiring! ✨Ready to shine with our Team of Stars?Explore our latest opportunity and apply now. 🌟#WeAreHiring #TeamOfStars #DubaiJobs #HospitalityCareers,1
"We’re hiring! I’m looking for someone to work with me on the behind-the-scenes planning across our incredible portfolio of global events.Interested, or know someone great, drop me a message. ",1
Looking for a job with the perfect tech stack and zero cold fries?🍟 My colleague is hiring a Specialist for Tech Infrastructure & Operations in our Technology Team 🥳 Click below to grab this golden opportunity!💛,1
"After 4 incredible years at Riskified, it's time for a new chapter.I'm excited to share that I'm joining Tenable as a Senior HRBP.Grateful for the people, experiences, and lessons from the past few years, and looking forward to what's ahead!",0
"🚀 Just spent the weekend diving into agentic AI frameworks — #AutoGPT, #n8n, #HuggingFace Agents, and #Hermes Agent—and I keep coming back to how refreshingly straightforward Hermes Agent feels while still packing serious power.  What sets Hermes Agent apart for me is its skill‑first architecture. Instead of wrestling with endless YAML or wrestling with complex prompt chains, you extend Hermes by adding or writing skills (think: reusable, shareable capabilities) with a simple hermes skill install or hermes skill create. Want to read email, run terminal commands, or talk to a local LLM? There’s likely a skill for it, and if not, building one is straightforward Python. Compare that to the boilerplate‑heavy setup of AutoGPT or the task‑loop‑centric design of BabyAGI, and you’ll see why I can go from idea to a working agent in minutes, not hours.  That said, each framework shines in its own way:  - AutoGPT excels at autonomous, goal‑driven looping with minimal human‑in‑the‑loop tuning.  - BabyAGI is fantastic for exploring task‑generation loops and memory‑centric architectures.  - Hermes Agent gives you a balanced, extensible platform where you can mix‑and‑match skills, configure APIs via hermes config set, and still drop down to custom code when you need it.  If you’re experimenting with agentic AI and want a platform that lets you start small, grow complexity gradually, and share your building blocks with the community, Hermes Agent is worth a spin.  🔧 Curious: Which agentic AI framework have you experimented with, and what feature matters most to you when choosing one? Share your thoughts below—I’d love to hear what’s working (or not) for you!#AIAgents #HermesAgent #AutoGPT #BabyAGI #OpenSourceAI #AgenticAI #AIDevelopment",0
"כשסיימתי את התיכון וכל החברים שלי כבר התגייסו, לי היו חודשיים נוספים עד לגיוס. והשתעממתי... אוי כמה שהשתעממתי...אלה לא היו שנים של אינסטגרם ויו-טיוב, ובטח שלא נטפליקס. אז חיפשתי לי מה לעשות. בחנות ספרים נתקלתי בחוברות דקות ללמידת שפת Basic (יש מצב שאתם צעירים מידי בכדי להכיר). זו היתה סדרה של חוברות עם כריכה צבעונית, 1, 2, 3... (אולי היו יותר, אבל אני נעצרתי שם). קניתי אותן.והתחלתי ללמוד בייסיק לבד. אפילו תכנתתי מעין נר דולק כזה שפתאום מגיעה רוח ומכבה אותו (ואני גאה בזה מאוד עד עצם היום הזה 🤣).עכשיו תראו... מעולם לא נמשכתי יותר מידי למחשבים, דווקא העדפתי לקרוא מעריב לנוער וללכת לחוף גורדון ולקולוסיאום... אבל, לגורל יש דרכים משלו...לקראת סוף הטירונות, המ""כיות לקחו אותנו לשיחה אישית שנראתה חסרת משמעות (לכאורה)... ""ספרי לי קצת על עצמך"", שאלה המ""כית שלי, ""ומה עשית בחופש בכל השבועות לפני שהתגייסת?"".""טוב... אה..."" עניתי לה בחשיבות עצמית, נזכרת בגאווה בנר הזה שנכבה מעצמו, ""בשבועות האחרונים אני לומדת לתכנת באופן עצמאי"". זה היה הדבר האחרון שעשיתי, כך שזה היה גם הדבר הראשון שקפץ לי בראש לספר לה. בואו נריץ את הזמן קדימה: כמה ימים אחרי זה שובצתי לקורס בממר""ם, ואחרי זה בזכות השילוב בין השירות הצבאי והלימודים באונ'- התקבלתי מהר מאוד לעבודה בחברת השמה להייטק (כשהענף עוד היה בחיתוליו) וכל השאר היסטוריה.למעשה, כל הקריירה שלי היא תוצאה מתגלגלת של תכנות של נר שנכבה מעצמו בבייסיק.ולמה אני מספרת לכם את כל זה פתאום עכשיו, פתאום היום?ובכן, כל חוויית חיים בין אם זה איפה גדלתם, פרויקט צדדי שעשיתם, התנדבות כלשהי, שירות צבאי, תחביב, בן זוג שעובד במשהו...  כולן בונות הון של ניסיון שמבדל אתכם.הערך שלכם כבני אדם וכעובדים והמאפיינים הייחודיים שלכם, הם לא רק הדברים שכתבתם בקורות החיים ושאתם מספרים בראיונות עבודה, אלא גם אותו שילוב ייחודי של אופי, מיומנויות, חוויות, כישלונות, ומשברים, ומה שלמדתם מהם. תזכרו את זה כשאתם מחפשים עבודה ומוזמנים לראיונות. לפעמים דווקא הדברים שלא נכנסים בצורה מסודרת לקורות החיים הם המבדלים החזקים ביותר שלכם.אז לי זה קרה עם נר שתיכננתי בבייסיק. מעניין איזה מידע אתם יכולים לספר על עצמכם שעשוי לבדל אתכם כשאתם מחפשים עבודה...זה אחד מהדברים שאני עושה בפגישות יעוץ. למצוא את המידע החמקמק הזה, ולא תאמינו איזה תופינים אני מוצאת ככה. רוצים גם? צרו קשר לקבלת פרטים על פגישת היעוץ לחיפוש עבודה:054-7380310",0
"חולמת לעבור לגיוס פנימי (In-house) בחברת ענק מובילה? זה הרגע שלך! חברת PEAK מחפשת מגייסת On-site (משרה מלאה בפתח תקווה) לאחד המותגים הכי גדולים ואהובים במשק!מה בתפקיד? מעבר מחברת השמה / חברת Services לגיוס פנימי, עבודה מול בכירים וגיוס ורסיטלי (כספים, מטה, טכנולוגיה).מה צריך? שנה מינימום ניסיון בגיוס לא טכנולוגי, זמינות מיידית ורעב להצליח.שלחי קו""ח דיסקרטיים ל-livnat@pickpeak.co והזניקי את הקריירה!Reoot Peleg Racheli Goren Dikla Lasri Jenny Bren Makbi",1
"👀 Have you ever developed an excellent solution that ended up becoming ""that link that no one opens""? Then you know exactly why this opportunity exists.🚀 We're looking for a Power Platform Developer – Adoption & Change to help organizations turn technology into real impact, driving adoption, engagement, and innovation.✅ Power Platform✅ Change Management✅ Microsoft 365✅ Projects with a direct impact on usersIf you like to create solutions and ensure that they are effectively adopted and generate value, we would like to talk to you.👉 Check the vacancy at the link and apply! Do you know someone with this profile? Share this opportunity or tag them in the comments.#PowerPlatform #Microsoft365 #ChangeManagement #TechJobs #AvanadeCareers Toni Closa",1
"Sometimes, we should plan our failures in advance.As part of planning for growth on any level, whether personal, organizational or beyond, multiple options should be part of the vision in order to:🪽 Meet reality🪽 Keep consistency on growing🪽 Stay open to other options, even if they are not the preferred ones.👉 But here is what happens: staying consistent turns unperformable options into the best tracks for growth.The message is: Whatever dream you have, plan its failure. Set Plan B. Cry for 2–3 days. Keep showing up, committed to your inner voice and purpose, and leap 🪽 How do you build ""room for failure""?#Growth #Entrepreneurship #GrowthStrategy #Resilience #Leadership #Mindset",0
"Proud to have completed my M.Sc. in Electrical and Computer Engineering at Ben-Gurion University! 🎓It has been a challenging and fulfilling journey, capped off with Dean’s List honors. Looking forward to the next chapter as I continue my PhD studies.",0
"
הינה אני, שבוע אחורה, מתמוגגת מעשרות מגייסים ומגייסות מתעשיית ההייטק שהגיעו למשרדי נבינה בהתנדבות מלאה, התמקמו בחדרי הישיבות שלנו ופגשו בארבע עיניים לסשן אחרי סשן את מפוטרי ההייטק מהגל האחרון. -היתרון בלשבת בקבלת הפנים הוא שיכולתי לעקוב אחרי המבטים ביציאה ולשאול, איך היה? מהתגובה, מהמבט, להבין בקלות מה הערך בקצה ולהתעכב עם אלו שבחרו לשתף על חיבור, תובנה ומשמעות. שנים שאני עוסקת בגיוס, שהוא בעצם לב הנדנדה הזו של התעשייה, בריקוד הזה שבין מגייסת למחפשת עבודה, של בתוך ארגון ומחוץ אליו. ודווקא עכשיו בתוך המציאות הלא הגיונית שלנו - אייטם במהדורה המרכזית שמציג כנס ללא עלות לטובת מפוטרים הוא נקודה של אור.תודה על הזכות לקחת חלק 🩶ותודה לכל מי שהגיע/ה להושיט עזרה.Daniel Cohen KaliskiNavina",0
"השבוע לא הלכתי לאימון ששילמתי עליו מראש, כי הייתי צריכה לסיים מטלה להגשה לאותו הערב. זו לצערי לא הפעם הראשונה :(זה לא שהיומן שלי לא מאורגן - אני מקפידה להכניס הכל (!!) ואפילו מקטלגת בצבעים🙃 אני מרגישה שהיומן לא משקף את המורכבות בלשלב תואר, מילואים, אימונים וכו׳ וכו׳ - ועדיין להצליח לעמוד ביעדים של כל אחד מהדברים גם בנפרד. זו הייתה סיבה מספיק טובה להתחיל להתחכך עם מילים כמו flask, טוקנים, API ,Opus, וכו׳.אז בניתי לי בוט, שמצד אחד רואה את התמונה המלאה ביחס לכל האירועים, המשימות והדד-ליינים שלי, ומצד שני יורד לפרטים הקטנים ומבין שאני צריכה לשריין זמן כדי להשתלט על כל דבר בנפרד. זה מאפשר לי לחשוב ולנהל שיחה אמיתית וחכמה כדי לסדר את הלו""ז, והוא מחובר ל-Google Calendar שלי ומבצע את הכל ביומן (אחרי שסיכמנו:)).זה ממש לא סטארט-אפ ובטח לא מלוטש עד הסוף. זה היה אחלה שיעור על התפר שבין בינה מלאכותית לקוד קלאסי, בפרט על הפער בין מודל שמבין אותך באופן מושלם, למערכת שצריכה לדעת לבצע את זה בפועל. אחרי ששלחתי לחברות ולמשפחה הבנתי שכולנו באותה סירה, ושתכלס הלמידה הכי טובה קורית כשנותנים לאנשים אחרים לשחק עם זה. אז הלינק בתגובה הראשונה - אשמח שתאתגרו אותו ותעדכנו אותי :)תודה🏋️‍♀️🏋️‍♀️🏋️‍♀️",0
"
במהלך יום ההולדת ה-11 של Claroty, לצד כל החגיגות, עובדי החברה יצאו להתנדב ולתת בחזרה לקהילה🫶🏻הייתה לי הזכות להוביל את פעילויות ההתנדבות בישראל השנה🙏🏻 במסגרת החודש - עובדים ארזו מארזי מזון למשפחות מעוטות יכולת, בישלו ארוחות צהריים לנוער בסיכון, ושתי קבוצות יצאו לפעילויות מרגשות במיוחד בעוטף עזה.כ-150 עובדים (!!) יצאו לקיבוץ נחל עוז, שם בישלו ארוחות ללוחמים המשרתים בעזה, בנו תוצרי נגרות שנתרמו לקיבוץ ולמוצב, ויצרו משחקי חברה עבור החיילים. מחלקה נוספת התנדבה בבית הספר היסודי בקיבוץ יד מרדכי, שם קיימה פעילויות עם הילדים, סייעה בשיפור סביבת בית הספר, והכינה כדורי שוקולד שנתרמו לחיילים.אני מרגיש בר מזל לעבוד בארגון שיוצר רגעים כאלה. תודה ענקית ל Shelly Naim על התמיכה ולכל הצוות המדהים שאיתי Neta Fekete Amit Friedberg Yuval Nagar.  וכמובן לשותפים המדהימים שלנו מעמותת אלון ואלה               Alon and Ella, שלקחו חלום והפכו אותו למציאות שעלתה על כל הציפיות.מחכה כבר לשנה הבאה🩷#LifeAtClaroty #ClaroMonth #SmallActsBigImpact",0
"נאום המוטיבציה המטורף של ליאונל מסי, רגעים לפני העלייה לכר הדשא בגמר הקופה אמריקה 2021. בשביל רגעים כאלה אני אומר תודה על כדורגל ואיזה מזל שנולדתי בדור של בארסה, ארגנטינה ומסי 👆👆",0
"בזמן שישנתם 🙂התארחתי הבוקר בתוכנית של מעין פרילוק בTV10 Israel יחד עם בת-שבע משה ורינת לרנר כדי לדבר על אחת התופעות הכי מעניינות שאנחנו רואים היום עם אימוץ AI בארגונים.בהתחלה, כולם רוצים עוד - עוד כלי, עוד מודל, עוד פרומפט, עוד אייג'נט. אף אחד לא באמת עוצר לחשוב כמה זה עולה. ואז, כמה חודשים אחר כך, מגיעה החשבונית.פתאום סמנכ""לי הכספים שואלים שאלות שלא נשאלו קודם: על מה אנחנו בכלל מוציאים את הכסף? מה באמת מייצר ערך? ומה זה כל הטוקנים האלה?וזו כבר ממש לא בעיה של סטארטאפים. גם ארגוני הענק בעולם משלמים היום מיליוני דולרים על שימוש ב-AI, ולא תמיד יודעים להסביר על מה.ב-PointFive אנחנו עוזרים לארגונים להבין בדיוק איפה הכסף נשרף, לצמצם שימוש מיותר בטוקנים, ולהבטיח שכל דולר שמושקע ב-AI באמת מייצר ערך לעסק.קטע מתוך השיחה שלנו נמצא בלינק בתגובה הראשונה.",0
"
בעולם שבו כולם מדברים על AI, היה מרענן לשבת עם סטודנטים למדעי הנתונים באוניברסיטת בן גוריון ולדבר דווקא על האנשים שמאחורי הטכנולוגיה.שוחחנו על עולם העבודה המשתנה, על הכישורים שיישארו רלוונטיים גם בעידן הבינה המלאכותית, ועל ההזדמנויות והאתגרים שמחכים לבוגרים בשנים הקרובות.תודה לסטודנטים על הסקרנות והשאלות המצוינות, ותודה מיוחדת לד”ר גיל אברהמי על ההזמנה והאירוח.העתיד בידיים טובות. 🚀#AI #DataScience #FutureOfWork #BenGurionUniversity #NishaPro",0
🚀 HiBob is hiring!.We're looking for amazing people to join our growing team Data Infrastructure Team Lead🔗 https://lnkd.in/dsXw-jwUCloud Security Engineer🔗 https://lnkd.in/dQ8dxD9DGTM AI Product Manager🔗 https://lnkd.in/d6yaj9mMAI Builder Specialist (Customer Success)🔗 https://lnkd.in/d4w3dVigAI Platform Product Manager🔗 https://lnkd.in/ddJy57M6Know someone who'd be a great fit? Tag them or share this post! 🚀#HiBob #HR #TechJobs #AI #Data #Security #ProductManagement,1
